dummy,pid7,raceidentity,whiteresp,latresp,blackresp,aapiresp,sex,education,income,AM1,AM2,AM3,AM4,beingamerican,EG1,EG2,EG3,EG4,egalitarian,MT1,MT2,moraltrad,TE1,TE2,TE3,trustexperts,CB1,CB2,conspiracy,GR1,GR2,genderroles,MS1,MS2,sexism,RR1,RR2,RR3,RR4,racialresent,GE1,GE2,GE3,GE4,groupempathy,MA1,MA2,minorityadapt,BI1,BI2,BI3,immbeliefs,FT1,FT2,FT3,FT4,freetrade,UB1,UB2,usbest,trumptherm,fundamentalist_therm,muslim_therm,christian_therm,jewish_therm,feminists_therm,lg_therm,trans_therm,police_therm,ice_therm,blm_therm,metoo_therm,who_therm,nato_therm,un_therm,nra_therm,planned_parenthood_therm,cdc_therm,fauci_therm,scientists_therm,interest,follow,policetreat,policeforce,religimport,climatechange,climateregulation,preweight,postweight,abortion,gunsowned,gunpurchase,gunaccess,gunbackground,gunassaultban,gunassaultbuyback,guncontrol,whitelat,abortcourt,court_therm
1,4,1,1,0,0,0,0,4,19,1,1,1,2,5,3,3,3,3,12,1,2,1.5,2,2,4,2.666667,3,1,2,3,3,3,0,0,0,1,0,1,0,.5,2,2,1,2,1.75,3,2,2.5,1,1,1,1,5,3,3,2,3.25,1,2,1.5,30,40,85,70,85,60,85,85,60,40,70,60,70,50,60,20,30,60,85,85,1,2,7,2,3,3,7,.894797,.9367936,4,0,3,2,6,6,6,15,1,4,85
1,2,1,1,0,0,0,1,5,13,2,2,2,2,8,4,2,4,1,11,1,1,1,0,2,3,1.666667,3,1,2,3,3,3,0,0,0,2,2,1,0,1.25,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2.25,0,1,.5,15,50,50,50,50,50,50,50,50,50,75,50,50,50,50,50,50,50,50,75,2,2,6,4,1,4,6,.6449652,.903497,4,0,2,2,7,6,6,16,1,7,50
1,1,1,1,0,0,0,0,5,10,1,1,2,2,6,4,4,4,3,15,1,3,2,4,4,4,4,2,0,1,3,1,2,0,0,0,1,1,3,0,1.25,4,4,4,4,4,1,1,1,1,1,1,1,6,4,2,2,3.5,0,2,1,0,15,70,60,85,85,70,60,40,0,85,85,100,85,85,15,85,85,100,100,4,4,7,4,4,4,7,.6669584,.5439624,3,0,3,5,7,1,7,12,1,7,30
1,2,6,0,0,0,0,1,5,15,0,0,0,0,0,4,4,4,4,16,0,2,1,3,4,4,3.666667,4,3,3.5,6,0,3,0,0,0,0,0,0,0,0,4,3,3,4,3.5,0,0,0,0,0,0,0,6,4,2,2,3.5,0,1,.5,0,0,85,50,85,50,75,75,50,0,70,80,70,75,80,0,80,60,70,90,4,4,7,3,3,5,7,.3221474,.3273557,,0,3,5,7,7,7,18,,7,30
1,3,1,1,0,0,0,0,4,22,0,0,2,2,4,3,3,3,3,12,1,2,1.5,4,3,4,3.666667,0,0,0,5,3,4,1,1,1,1,1,1,1,1,1,2,2,2,1.75,3,1,2,0,0,0,0,6,4,3,4,4.25,2,4,3,15,0,100,85,85,85,85,85,70,40,70,85,100,85,85,15,100,100,85,100,4,4,6,2,2,4,6,.3298396,.3479114,4,0,3,3,6,6,6,15,1,7,70
1,5,1,1,0,0,0,0,3,11,3,2,3,3,11,4,4,2,4,14,2,3,2.5,3,3,4,3.333333,2,4,3,3,6,4.5,0,3,1.5,4,4,4,4,4,0,1,1,1,.75,4,3,3.5,3,3,1,2.333333,3,2,2,2,2.25,4,2,3,0,0,50,50,50,50,100,85,70,100,60,50,85,100,85,85,,100,100,100,3,4,7,5,3,5,7,.7091188,.7543988,4,5,2,5,7,7,7,18,1,4,85
1,3,6,0,0,0,0,0,3,14,3,1,3,3,10,3,4,3,4,14,3,3,3,1,4,4,3,3,3,3,6,6,6,1,1,1,1,0,1,1,.75,3,3,4,3,3.25,3,1,2,0,1,1,.6666667,5,4,4,3,4,2,3,2.5,0,70,50,85,50,70,60,50,85,70,85,85,70,70,85,60,60,85,100,100,3,3,6,4,4,4,7,1.324761,1.403263,2,,3,3,7,2,2,8,,4,50
1,1,1,1,0,0,0,1,5,17,0,0,0,0,0,4,4,4,4,16,0,0,0,4,4,4,4,3,2,2.5,3,3,3,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,1,4,1,3,2.25,0,0,0,0,0,50,15,50,100,100,100,15,0,100,100,100,85,85,0,100,85,100,100,4,4,7,3,1,5,7,1.078125,.9517947,4,0,3,5,7,7,6,17,1,7,15
1,1,1,1,0,0,0,1,5,16,0,0,1,1,2,3,4,4,4,15,0,3,1.5,4,4,4,4,2,0,1,5,3,4,0,1,.5,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,4,3,2,3,3,0,2,1,0,10,70,60,70,80,80,70,45,10,70,95,95,70,85,10,75,85,90,90,4,4,7,3,5,5,7,.551002,.594178,4,0,3,3,6,5,4,12,1,6,65
1,2,2,0,0,0,0,1,5,11,0,0,0,0,0,4,4,4,4,16,1,1,1,3,4,4,3.666667,3,2,2.5,3,3,3,0,2,1,0,0,0,0,0,2,2,1,3,2,0,0,0,0,0,0,0,3,2,1,2,2,0,0,0,0,40,60,85,50,100,100,100,40,30,100,70,60,50,50,30,100,60,100,70,3,3,7,3,3,4,6,.2207684,.1968319,4,0,3,4,7,7,2,13,,7,40
1,1,1,1,0,0,0,1,5,1,0,0,2,0,2,4,3,3,1,11,0,2,1,3,2,3,2.666667,0,0,0,3,3,3,0,0,0,1,0,2,0,.75,4,4,4,4,4,1,0,.5,0,0,1,.3333333,5,3,3,3,3.5,1,3,2,0,40,100,85,85,100,85,85,50,50,100,100,100,100,100,40,100,100,85,86,3,3,6,3,4,5,7,.2803247,.2461143,3,0,3,4,7,7,6,17,1,6,100
1,2,1,1,0,0,0,1,3,10,2,1,3,2,8,2,2,2,2,8,2,4,3,2,2,3,2.333333,3,2,2.5,5,1,3,0,1,.5,3,3,3,2,2.75,3,3,3,3,3,4,2,3,3,3,3,3,3,2,2,2,2.25,2,2,2,0,50,40,85,50,50,100,50,85,60,15,15,70,50,30,50,50,70,100,85,3,3,5,2,4,4,6,.546993,.571298,4,10,2,4,7,7,7,18,1,6,40
1,1,1,1,0,0,0,1,3,6,0,0,3,3,6,4,3,3,1,11,3,3,3,2,1,4,2.333333,2,0,1,3,5,4,0,0,0,4,1,1,1,1.75,2,3,2,4,2.75,4,1,2.5,0,0,0,0,6,4,3,2,3.75,2,1,1.5,0,70,70,100,85,85,70,70,100,40,50,85,100,70,85,70,85,100,100,100,3,3,7,3,2,2,6,.9724394,.8772906,4,0,3,4,7,7,7,18,1,7,100
1,2,1,1,0,0,0,1,2,13,2,0,2,1,5,3,2,2,3,10,1,3,2,2,2,3,2.333333,1,0,.5,3,3,3,1,1,1,2,3,2,1,2,2,2,2,2,2,2,0,1,1,1,0,.6666667,3,2,2,3,2.5,1,3,2,,40,60,70,85,50,85,70,85,15,50,70,60,50,50,0,40,70,80,70,3,3,5,2,2,5,4,1.920229,2.101281,4,3,3,4,7,7,6,17,1,6,60
1,7,1,1,0,0,0,0,3,17,3,3,3,3,12,4,3,3,3,13,1,4,2.5,3,4,3,3.333333,3,1,2,3,3,3,1,1,1,4,4,4,4,4,1,1,1,3,1.5,3,1,2,2,1,4,2.333333,4,3,1,2,2.5,3,4,3.5,85,50,15,70,100,0,50,50,100,100,0,50,60,85,85,85,30,40,60,85,4,3,4,2,2,2,5,.7373588,.7809421,2,,2,4,7,1,1,6,1,6,85
1,4,2,0,0,0,0,0,3,6,2,1,1,1,5,1,0,2,1,4,2,3,2.5,4,2,3,3,2,2,2,1,3,2,3,2,2.5,1,2,2,1,1.5,2,3,3,1,2.25,3,3,3,2,2,3,2.333333,3,2,1,1,1.75,1,2,1.5,15,0,50,60,50,50,0,0,50,0,50,70,60,50,50,,0,50,85,85,3,3,4,3,2,3,3,1.710566,1.353871,1,0,1,2,2,3,6,8,,6,50
1,1,2,0,0,0,0,1,1,1,3,3,3,3,12,4,3,3,4,14,1,3,2,3,4,4,3.666667,2,0,1,3,3,3,1,0,.5,3,0,0,0,.75,2,1,0,4,1.75,3,2,2.5,2,2,1,1.666667,3,2,0,1,1.5,1,0,.5,0,100,100,100,100,100,100,100,60,50,100,,100,50,100,50,100,100,60,70,3,4,7,5,3,2,4,1.286295,2.1684,2,0,3,5,7,7,7,18,,7,50
1,1,1,1,0,0,0,0,5,16,0,0,2,2,4,4,4,1,4,13,3,4,3.5,2,4,4,3.333333,2,0,1,5,5,5,0,1,.5,3,0,0,0,.75,1,2,3,2,2,3,0,1.5,0,0,1,.3333333,5,4,2,2,3.25,3,4,3.5,0,5,5,5,8,5,5,5,8,7,7,6,6,8,5,5,5,7,9,9,3,3,7,2,1,5,7,.4059075,.3299685,4,0,3,5,7,7,7,18,1,7,9
1,5,1,1,0,0,0,0,3,6,2,2,3,3,10,4,3,2,1,10,2,4,3,2,1,3,2,3,4,3.5,6,3,4.5,2,1,1.5,3,1,1,2,1.75,3,2,1,3,2.25,4,0,2,0,0,4,1.333333,5,4,4,4,4.25,4,4,4,70,40,60,70,100,40,70,60,70,70,15,40,30,60,15,60,15,40,70,70,3,3,5,3,3,2,2,.5896015,.5106025,3,0,2,2,6,1,2,6,1,2,85
1,1,1,1,0,0,0,1,2,6,2,2,2,2,8,4,4,3,2,13,3,4,3.5,2,3,4,3,2,0,1,4,4,4,2,1,1.5,4,3,4,0,2.75,3,3,2,3,2.75,2,3,2.5,1,1,1,1,3,2,3,3,2.75,1,4,2.5,0,60,60,85,60,70,50,50,100,100,85,70,85,85,70,70,85,100,100,100,3,3,4,3,4,5,6,.4477662,.4351348,4,,3,1,7,7,7,18,1,4,85
1,5,1,1,0,0,0,0,4,18,0,0,2,1,3,3,1,1,1,6,2,4,3,3,3,3,3,2,2,2,5,3,4,1,1,1,1,1,3,1,1.5,2,2,1,2,1.75,3,2,2.5,1,0,1,.6666667,5,2,3,3,3.25,1,4,2.5,30,,60,85,70,60,50,50,70,50,60,50,30,50,40,30,30,85,100,70,4,4,7,3,5,3,4,.7337044,.6714848,3,4,2,3,7,4,1,9,1,2,70
1,7,1,1,0,0,0,1,3,10,3,3,3,3,12,4,0,3,1,8,4,4,4,1,3,3,2.333333,2,4,3,5,0,2.5,3,3,3,3,3,3,3,3,3,3,3,4,3.25,4,4,4,1,0,1,.6666667,5,1,1,3,2.5,1,4,2.5,100,100,0,100,100,0,0,0,100,100,0,0,0,40,60,100,15,70,60,70,4,3,4,2,5,1,2,.6076607,.5493639,2,2,2,5,7,7,6,17,1,1,85
1,1,1,1,0,0,0,1,4,10,2,0,2,1,5,4,4,4,4,16,4,4,4,4,3,3,3.333333,2,1,1.5,4,6,5,0,0,0,0,0,0,1,.25,2,2,3,3,2.5,1,1,1,1,0,1,.6666667,1,3,1,3,2,1,2,1.5,0,90,70,100,80,60,60,50,60,30,80,,80,,,70,80,70,100,90,3,3,6,2,5,4,7,.3253684,.336692,3,0,2,1,6,4,4,11,1,4,40
1,4,2,0,0,0,0,1,3,3,1,1,2,2,6,4,4,3,3,14,4,1,2.5,2,3,4,3,3,2,2.5,3,3,3,1,1,1,1,1,1,1,1,2,2,2,4,2.5,2,1,1.5,2,2,1,1.666667,3,2,0,,1.666667,0,0,0,30,50,50,60,50,50,50,50,60,50,85,60,50,60,70,0,50,50,85,85,3,2,7,5,5,5,7,.5993536,.7034074,3,0,3,5,7,1,7,12,,4,60
1,2,1,1,0,0,0,1,4,21,1,0,0,0,1,4,4,4,4,16,0,0,0,4,4,4,4,4,1,2.5,3,3,3,0,0,0,0,1,0,0,.25,4,4,2,3,3.25,0,0,0,0,0,0,0,5,3,0,4,3,0,0,0,0,0,85,15,70,85,100,100,40,0,85,85,85,70,70,0,100,70,100,85,4,3,7,4,3,5,7,.3904043,.3726138,3,0,3,5,7,7,7,18,1,4,70
1,1,3,0,1,,0,1,3,6,3,3,3,2,11,4,4,4,4,16,2,1,1.5,3,3,4,3.333333,4,4,4,5,4,4.5,3,1,2,4,1,4,3,3,1,3,4,4,3,4,2,3,3,1,1,1.666667,1,0,4,3,2,3,4,3.5,0,90,60,85,90,60,100,85,100,15,60,85,,,100,50,100,100,60,85,2,2,7,5,4,5,7,.5923184,.5110421,4,0,2,5,7,2,4,10,0,7,60
1,4,1,1,0,0,0,1,5,,3,2,3,3,11,3,2,3,3,11,1,3,2,2,2,3,2.333333,2,2,2,5,3,4,1,1,1,2,2,1,2,1.75,2,2,2,2,2,3,2,2.5,3,2,3,2.666667,3,3,2,3,2.75,2,1,1.5,0,50,60,80,80,80,90,70,65,50,80,80,50,50,60,50,80,60,50,80,2,2,7,3,1,3,6,.6862168,.7043911,4,0,3,4,7,7,7,18,1,5,50
1,3,1,1,0,0,0,1,4,15,0,0,2,2,4,3,3,3,3,12,1,1,1,4,3,4,3.666667,3,1,2,3,3,3,1,1,1,1,1,1,0,.75,4,2,4,3,3.25,2,2,2,2,1,1,1.333333,3,2,2,2,2.25,3,3,3,0,15,50,50,50,50,100,50,15,40,70,70,70,50,75,0,85,85,85,100,3,3,7,3,1,3,5,.6019983,.6229753,4,5,2,3,2,1,1,1,1,7,40
1,7,1,1,0,0,0,1,2,14,1,3,3,3,10,2,1,2,3,8,1,2,1.5,3,1,3,2.333333,0,0,0,3,3,3,0,0,0,4,4,4,1,3.25,1,1,1,0,.75,4,3,3.5,2,3,2,2.333333,3,2,3,2,2.5,2,3,2.5,100,50,50,60,50,50,50,30,100,,0,,,,,,50,85,85,85,1,2,4,2,4,4,3,1.397168,1.946326,3,2,2,2,6,7,7,17,1,4,100
1,6,1,1,0,0,0,1,4,20,3,1,3,2,9,1,0,1,3,5,1,3,2,2,3,2,2.333333,2,2,2,6,6,6,2,2,2,3,4,2,1,2.5,2,2,1,2,1.75,3,3,3,2,2,3,2.333333,3,2,1,3,2.25,2,3,2.5,60,50,40,50,50,15,50,50,60,70,85,50,50,50,50,50,70,40,50,85,1,2,4,2,2,2,4,1.2878,1.428717,4,1,3,2,7,7,4,15,1,5,50
1,7,1,1,0,0,0,1,5,22,3,2,3,1,9,1,1,2,0,4,2,3,2.5,2,2,4,2.666667,2,0,1,3,3,3,1,2,1.5,4,4,4,4,4,2,3,3,4,3,1,1,1,1,1,3,1.666667,5,4,2,2,3.25,2,4,3,85,70,100,100,100,0,100,85,70,60,30,0,70,85,85,70,100,85,100,100,3,3,4,3,4,2,4,.4397871,.6175522,4,0,2,2,7,4,2,10,1,6,85
1,7,1,1,0,0,0,1,4,20,1,1,1,2,5,3,3,3,4,13,1,1,1,2,3,2,2.333333,2,2,2,3,3,3,1,1,1,2,3,3,1,2.25,4,4,4,2,3.5,2,2,2,1,1,1,1,3,4,2,2,2.75,1,1,1,85,50,50,50,60,50,50,50,100,50,0,70,50,,50,50,50,60,15,85,2,2,4,2,2,3,6,2.373717,3.245234,,1,2,3,5,4,1,7,1,2,50
1,7,1,1,0,0,0,1,3,2,3,2,3,3,11,3,2,1,2,8,3,4,3.5,2,0,0,.6666667,3,4,3.5,5,5,5,0,1,.5,4,2,2,3,2.75,0,2,0,3,1.25,2,1,1.5,2,2,3,2.333333,5,4,3,3,3.75,2,4,3,100,85,50,100,100,0,50,50,100,50,0,85,0,,60,100,0,0,0,50,4,3,4,2,5,3,2,.6899773,.6541924,1,1,2,4,7,1,1,6,1,2,100
1,1,1,1,0,0,0,0,2,7,1,0,2,2,5,3,3,3,4,13,1,3,2,2,3,3,2.666667,1,0,.5,5,5,5,1,1,1,0,1,3,0,1,2,3,3,3,2.75,3,0,1.5,1,0,0,.3333333,5,3,1,3,3,2,3,2.5,0,30,50,60,85,60,50,50,70,40,60,,60,50,60,0,60,70,85,85,3,3,7,3,2,2,7,.9415954,.8188663,4,0,3,3,7,7,7,18,1,6,50
1,4,5,0,0,0,0,0,4,13,1,1,3,2,7,1,1,2,2,6,2,3,2.5,2,1,2,1.666667,2,4,3,5,5,5,1,1,1,4,4,1,4,3.25,1,0,0,2,.75,4,3,3.5,2,3,3,2.666667,1,2,0,4,1.75,2,2,2,60,30,0,50,50,50,50,30,70,100,0,0,0,30,15,60,70,30,50,85,3,4,4,2,1,2,4,.7873475,.6513737,4,3,2,3,7,1,1,6,,6,70
1,7,1,1,0,0,0,1,5,22,3,3,3,3,12,4,1,1,4,10,4,4,4,3,4,4,3.666667,3,3,3,5,5,5,3,3,3,4,1,1,2,2,3,2,2,3,2.5,4,4,4,1,1,3,1.666667,3,3,3,1,2.5,2,4,3,100,100,30,100,85,40,0,0,100,60,40,50,50,70,50,85,15,70,50,70,4,4,4,2,5,3,1,.4100248,.3579353,2,2,1,5,7,4,4,12,1,6,85
1,3,1,1,0,0,0,0,3,18,0,0,3,2,5,4,4,4,4,16,1,4,2.5,4,4,4,4,1,1,1,6,6,6,1,1,1,1,0,2,0,.75,3,3,2,4,3,3,1,2,0,0,2,.6666667,6,3,2,3,3.5,1,2,1.5,0,0,70,70,85,60,85,85,60,50,85,50,60,85,85,0,70,70,100,100,4,4,7,3,1,5,7,.6789681,.7373272,3,0,3,5,7,7,7,18,1,7,30
1,2,3,0,1,,0,1,4,12,0,0,0,1,1,4,4,4,4,16,4,0,2,2,4,4,3.333333,4,2,3,6,1,3.5,0,0,0,0,0,0,0,0,4,4,4,4,4,0,1,.5,0,0,0,0,3,3,0,4,2.5,0,2,1,0,0,70,40,85,100,85,85,60,0,100,100,60,60,60,30,100,60,100,100,4,4,7,4,3,4,7,.4328653,.363643,4,4,3,5,7,7,7,18,0,7,40
1,1,1,1,0,0,0,1,4,6,0,0,2,2,4,4,4,4,4,16,2,0,1,4,3,4,3.666667,3,0,1.5,3,3,3,0,0,0,0,0,1,0,.25,4,4,4,4,4,2,2,2,0,0,2,.6666667,6,4,2,2,3.5,0,2,1,0,15,85,,100,90,90,100,85,15,85,85,100,85,85,0,100,85,100,100,4,4,6,3,1,4,7,.2698737,.2142843,4,0,3,5,7,7,4,15,1,7,50
1,4,1,1,0,0,0,1,3,9,0,0,2,2,4,2,1,2,3,8,3,3,3,2,2,3,2.333333,2,1,1.5,5,3,4,1,1,1,1,2,3,0,1.5,1,3,2,2,2,2,2,2,2,1,1,1.333333,5,3,2,2,3,1,2,1.5,30,50,60,70,60,60,50,50,70,40,60,50,60,50,60,50,70,70,70,70,3,2,4,2,5,4,7,.3351465,.3053001,4,0,3,4,7,7,7,18,1,6,70
1,1,6,0,0,0,0,1,2,1,1,2,3,1,7,4,0,4,4,12,4,0,2,4,2,4,3.333333,0,0,0,3,3,3,1,4,2.5,4,4,4,4,4,2,3,3,2,2.5,3,3,3,1,3,1,1.666667,6,4,2,2,3.5,4,4,4,0,100,60,100,30,0,0,0,0,40,0,,,,,40,100,100,100,100,1,2,4,5,4,5,4,.6976466,.8758742,3,2,3,5,7,7,7,18,,7,70
1,4,1,1,0,0,0,1,2,17,0,0,0,0,0,0,4,4,0,8,4,0,2,2,4,0,2,4,4,4,3,3,3,4,3,3.5,3,1,1,3,2,0,0,0,2,.5,2,2,2,2,2,2,2,3,2,2,2,2.25,3,2,2.5,15,100,100,100,100,100,100,70,100,70,100,100,100,60,85,,100,100,100,100,1,1,4,4,1,5,4,.8206468,1.225861,4,0,2,1,4,4,4,9,1,7,70
1,1,1,1,0,0,0,1,5,17,0,0,1,0,1,4,4,4,3,15,1,0,.5,2,3,4,3,4,2,3,3,3,3,0,0,0,0,0,0,0,0,4,4,3,4,3.75,0,0,0,0,0,0,0,3,2,1,2,2,1,2,1.5,0,15,50,40,85,95,95,90,30,20,95,95,90,50,90,20,90,90,95,85,2,3,7,3,1,2,6,.4438845,.4626479,4,0,3,4,7,7,7,18,1,7,85
1,7,1,1,0,0,0,1,3,7,1,1,2,3,7,2,0,2,3,7,4,4,4,2,1,0,1,2,3,2.5,5,5,5,2,2,2,4,4,3,3,3.5,3,2,2,2,2.25,3,2,2.5,2,2,3,2.333333,3,2,1,1,1.75,3,2,2.5,85,60,50,100,50,50,50,50,100,50,0,,0,,,85,15,15,0,60,3,3,4,2,5,1,4,.5745964,.6274099,2,,2,5,7,4,1,9,1,1,50
1,7,1,1,0,0,0,0,4,17,3,2,3,3,11,4,0,0,1,5,1,4,2.5,0,4,3,2.333333,0,3,1.5,4,3,3.5,1,1,1,4,4,2,3,3.25,1,2,2,2,1.75,4,0,2,1,3,3,2.333333,6,3,3,3,3.75,1,4,2.5,85,100,50,100,100,0,0,0,100,90,0,0,0,51,51,80,0,60,0,51,3,3,4,2,5,1,2,.8078115,.8113145,1,2,2,4,6,2,2,7,1,1,100
1,1,1,1,0,0,0,1,1,3,0,0,2,1,3,4,4,4,4,16,1,1,1,2,2,4,2.666667,1,1,1,3,3,3,0,0,0,2,1,1,1,1.25,3,3,3,3,3,1,0,.5,1,0,1,.6666667,2,2,1,2,1.75,1,3,2,0,60,50,85,85,85,85,60,85,60,85,70,100,50,85,0,60,85,100,85,2,3,6,3,5,5,7,.7058803,.5781289,4,0,3,4,7,7,7,18,1,7,60
1,7,1,1,0,0,0,1,2,4,0,0,2,2,4,3,0,1,3,7,4,4,4,2,2,3,2.333333,2,1,1.5,6,5,5.5,1,1,1,3,4,4,4,3.75,2,1,2,3,2,3,0,1.5,2,1,2,1.666667,6,4,3,3,4,2,4,3,100,100,0,100,100,40,15,0,100,70,0,0,50,70,70,100,0,70,30,70,2,2,4,2,5,1,4,.4555716,.3662251,2,1,1,5,1,1,1,0,1,1,85
1,5,1,1,0,0,0,1,2,10,1,1,3,3,8,4,2,2,3,11,2,3,2.5,2,2,4,2.666667,2,1,1.5,3,3,3,0,0,0,4,2,2,3,2.75,2,0,1,3,1.5,4,2,3,1,2,3,2,5,2,2,2,2.75,2,3,2.5,85,50,50,85,70,50,50,50,85,,40,,,70,85,15,,60,85,70,3,2,4,3,5,2,7,1.507376,1.392587,2,0,2,3,7,7,7,18,1,7,60
1,5,5,0,0,0,0,0,3,19,1,1,3,2,7,2,2,2,1,7,4,3,3.5,2,1,2,1.666667,2,1,1.5,5,3,4,1,1,1,2,3,3,2,2.5,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2.25,2,3,2.5,65,45,50,60,50,40,50,50,70,50,15,40,40,50,40,50,0,40,40,50,3,3,4,2,4,2,2,.386141,.3622901,,1,2,3,4,4,2,7,,4,50
1,6,1,1,0,0,0,1,3,17,2,2,2,1,7,4,2,3,3,12,1,2,1.5,4,3,3,3.333333,0,0,0,5,3,4,1,0,.5,1,1,1,1,1,2,2,2,2,2,3,2,2.5,1,1,1,1,5,3,2,3,3.25,1,2,1.5,0,20,50,50,50,60,50,50,50,20,50,60,75,75,60,10,80,75,99,70,3,4,7,3,3,4,7,3.325091,3.390658,4,2,2,3,7,7,4,15,1,7,30
1,7,1,1,0,0,0,0,,19,,,,,,4,1,2,2,9,2,4,3,,,,,,,,3,3,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,2,4,3,100,85,70,85,85,40,85,85,85,70,0,50,0,60,60,100,0,60,30,50,,,,,3,,,.4673577,.457411,2,,,,,,,,1,1,70
1,7,4,0,0,0,1,0,5,22,0,0,2,1,3,4,0,1,0,5,2,4,3,1,2,3,2,3,2,2.5,6,3,4.5,1,1,1,4,4,3,3,3.5,1,2,2,2,1.75,3,2,2.5,1,1,2,1.333333,3,3,2,2,2.5,3,2,2.5,100,50,50,50,50,50,50,50,70,70,15,,30,60,30,60,40,70,70,85,2,3,4,2,1,2,1,.6452882,.5838382,3,0,2,2,7,7,4,15,,4,70
1,2,1,1,0,0,0,0,2,14,1,1,2,2,6,3,1,2,4,10,2,4,3,2,2,2,2,3,3,3,5,5,5,1,1,1,2,1,2,3,2,1,1,1,1,1,4,1,2.5,1,2,2,1.666667,3,4,0,4,2.75,2,4,3,70,50,100,100,100,60,100,100,100,100,0,70,40,70,70,100,30,30,40,60,2,2,4,2,3,2,4,1.14224,1.46345,2,0,2,4,7,4,1,9,1,2,85
1,7,1,1,0,0,0,0,3,6,2,2,3,2,9,4,3,3,3,13,1,3,2,1,2,2,1.666667,3,3,3,6,3,4.5,0,2,1,4,1,3,3,2.75,2,1,1,2,1.5,3,2,2.5,1,3,3,2.333333,3,3,2,2,2.5,2,3,2.5,100,60,0,100,60,50,50,50,85,70,0,50,0,40,15,60,15,40,0,40,3,3,5,2,3,4,5,.4979497,.3860928,2,,2,3,7,2,1,7,1,4,60
1,6,1,1,0,0,0,0,4,8,2,1,3,1,7,2,2,1,1,6,1,3,2,3,3,3,3,3,2,2.5,4,3,3.5,2,1,1.5,3,1,4,1,2.25,1,1,2,2,1.5,2,1,1.5,3,3,3,3,3,2,3,1,2.25,3,3,3,70,50,30,70,30,15,30,0,50,60,0,,15,100,50,,,50,50,85,3,3,1,2,4,2,6,.3768026,.3557785,1,0,2,2,4,4,4,9,1,4,50
1,7,3,0,1,,0,1,5,17,2,3,3,3,11,3,1,2,2,8,2,2,2,3,2,2,2.333333,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,1,3,3,2.333333,3,3,2,2,2.5,2,4,3,85,50,70,50,50,60,85,85,100,100,100,,,,,,70,100,60,100,3,3,6,3,3,3,4,.4622473,.5529093,4,0,2,3,4,4,4,9,0,6,60
1,1,2,0,0,0,0,1,3,16,1,0,3,3,7,4,4,4,4,16,4,4,4,1,4,4,3,1,0,.5,3,3,3,0,0,0,0,0,0,0,0,4,2,3,4,3.25,4,4,4,0,0,0,0,6,4,4,4,4.5,0,0,0,0,40,100,60,100,85,40,85,60,15,100,60,70,70,70,40,100,100,100,85,3,3,7,4,5,5,7,1.311205,1.142457,2,0,3,5,7,7,7,18,,7,40
1,7,5,0,0,0,0,0,5,1,3,3,3,3,12,4,0,0,4,8,1,4,2.5,2,2,2,2,2,2,2,5,6,5.5,3,3,3,4,4,4,4,4,0,0,0,3,.75,4,4,4,3,3,4,3.333333,0,4,3,2,2.25,3,4,3.5,100,70,15,85,85,0,50,0,85,100,0,0,0,30,0,100,0,30,15,50,4,4,4,2,5,1,4,1.304167,1.109255,2,2,2,5,7,2,1,7,,4,85
1,3,2,0,0,0,0,0,3,17,2,1,2,1,6,4,4,2,3,13,1,3,2,2,1,3,2,2,3,2.5,3,4,3.5,0,1,.5,1,1,0,1,.75,3,3,2,2,2.5,3,2,2.5,1,1,2,1.333333,3,2,,,2.5,1,1,1,0,50,70,60,50,50,85,85,40,0,100,100,70,,85,,85,70,85,100,3,2,7,4,1,5,6,2.305885,2.558427,4,0,3,4,6,7,6,16,,4,60
1,6,1,1,0,0,0,0,5,17,1,0,3,3,7,4,1,2,2,9,2,2,2,2,2,2,2,2,1,1.5,3,3,3,1,1,1,3,2,3,2,2.5,0,1,1,3,1.25,3,3,3,1,2,3,2,5,4,3,2,3.5,3,3,3,85,70,85,85,100,60,60,60,100,85,15,,50,60,60,70,60,70,30,85,3,3,4,2,3,1,4,.5444534,.4894433,4,0,2,4,6,4,1,8,1,4,60
1,7,,,,,,0,5,,2,1,3,3,9,4,0,1,2,7,3,4,3.5,2,2,3,2.333333,1,1,1,3,5,4,1,1,1,3,2,3,1,2.25,2,3,2,3,2.5,3,3,3,2,1,3,2,0,2,0,4,1.5,1,4,2.5,100,85,70,85,85,60,70,50,85,100,0,50,50,70,30,85,15,70,40,70,4,4,4,2,4,2,2,1.225023,1.028843,2,,2,4,7,1,1,6,,1,70
1,1,3,0,1,,0,0,3,5,2,2,3,2,9,4,3,4,2,13,0,2,1,2,2,4,2.666667,2,0,1,3,3,3,1,1,1,4,1,1,1,1.75,2,2,2,2,2,1,2,1.5,1,1,2,1.333333,5,4,3,3,3.75,1,4,2.5,,50,50,50,50,50,50,50,40,50,60,50,50,60,50,40,60,50,70,50,2,3,7,4,3,4,7,.8284191,.6016787,4,0,2,2,7,7,7,18,0,7,60
